Title,Alternative Title,Description,Language,Display Note,B1G Language,Creator,Creator ID,Publisher,Provider,Resource Class,Resource Type,Subject,Theme,Keyword,Temporal Coverage,Date Issued,Index Year,Date Range,Spatial Coverage,Geometry,Bounding Box,Centroid,Georeferenced,GeoNames,Relation,Member Of,Is Part Of,Source,Is Version Of,Replaces,Is Replaced By,Rights,Rights Holder,License,Access Rights,Format,File Size,WxS Identifier,B1G Image,ID,Identifier,Code,Accrual Method,Accrual Periodicity,Date Accessioned,Date Retired,Status,Publication State,Suppressed Record,Child Record,Mediator,Access,Created At,Updated At,Documentation,Download,FeatureServer,FGDC,Harvard Download,HTML,IIIF,ImageServer,Information,ISO19139,Manifest,MapServer,MODS,oEmbed,Index Map,TileServer,WCS,WFS,WMS,COG,PMTiles,XYZ Tiles,WMTS,TileJSON,Tile Map Service
Amtrak Station Locations: Indiana,"","National Transportation Atlas Database metadata states -  ""The Amtrak Stations database is a geographic data set containing Amtrak intercity railroad passenger terminals.""  ""Attribute data include services and passenger amenities provided at the station.""  Data includes Amtrak railroad including some old stations that closed.  Data currentness is reported at July 2000.  Data does not include regional commuter railroad stations that also serve as Amtrak service, only stations in the Fixed-Guideway Transit Network. See Completeness report for more detail on station inclusion.",eng,"","",Bernardin-Lochmueller & Associates|United States. Bureau of Transportation Statistics,null|fst00690477,"",IndianaMAP,Datasets|Web services,Point data|Vector data,Railroads|State government records,Transportation,Railroads|Passenger stations|2022-creator-sprint,2000,2002-10-01,2000,2000-2000,"Indiana|Tippecano County, Indiana|Wabash River, Indiana","POLYGON((-88.0157 38.5276, -86.8562 38.5276, -86.8562 37.3724, -88.0157 37.3724, -88.0157 38.5276))","-88.0157,37.3724,-86.8562,38.5276","37.95,-87.43594999999999",false,"","",ba5cc745-21c5-4ae9-954b-72dd8db6815a,09a-01,"","","","","","","",Public,Shapefile,,,http://maps.indiana.edu/images/Infrastructure/Railroads_Amtrak_Stations_NTAD.png,e4a8461e-6cd1-4c45-b6e8-5838bfe6bde3,e4a8461e-6cd1-4c45-b6e8-5838bfe6bde3,09a-01,,,2019-03-28,,Active,unpublished,false,false,"",,2021-05-07 17:56:21 -0500,2023-01-26 11:55:53 -0600,,http://maps.indiana.edu/download/Infrastructure/Railroads_Amtrak_Stations_NTAD.zip,,,,,,,http://maps.indiana.edu/previewMaps/Infrastructure/Railroads_Amtrak_Stations_NTAD.html,,,,,,,,,,,,,,,,
Aquifer sensitivity in shallow aquifers: Indiana,"","Aquifer_Sensitivity_Near_Surface_IN is a raster data layer that displays a reclassified raster data layer of estimated rates of diffuse groundwater recharge to the water table in shallow aquifers in Indiana (see Aquifer_Recharge_Near_Surface_IN). The goal of this project was to use an objective, reproducible methodology to rank aquifer sensitivity in shallow aquifers based on estimates of diffuse groundwater recharge rates. To achieve the aquifer sensitivity ranking, the groundwater recharge rates were classified by standard deviation, and the classifications were then compared to databases of contaminants in groundwater to validate the classification.",eng,"","",Indiana. Geological Survey,fst00537164,"",IndianaMAP,Datasets|Web services,Raster data,State government records,Geology,Hydrology|Aquifers|2022-creator-sprint,2015,2015-06-30,2015,2015-2015,Indiana,"POLYGON((-88.1607 41.7753, -84.6882 41.7753, -84.6882 37.7554, -88.1607 37.7554, -88.1607 41.7753))","-88.1607,37.7554,-84.6882,41.7753","39.76535,-86.42445000000001",false,"","",ba5cc745-21c5-4ae9-954b-72dd8db6815a,09a-01,"","","","","","","",Public,Shapefile,,,http://maps.indiana.edu/images/Hydrology/Aquifer_Sensitivity.png,0d1f5c0e-f93f-4889-be34-16104f9c6927,0d1f5c0e-f93f-4889-be34-16104f9c6927,09a-01,,,2019-03-28,,Active,unpublished,false,false,"",,2021-05-07 17:56:35 -0500,2023-01-26 11:55:53 -0600,,http://maps.indiana.edu/download/Hydrology/Aquifer_Sensitivity_Near_Surface.zip,,,,,,,http://maps.indiana.edu/previewMaps/Hydrology/Aquifer_Sensitivity_Near_Surface.html,,,,,,,,,,,,,,,,
Asian Ethnicity: Indiana,"","This file consists of ancestry data (first ancestry reported) for Indiana county subdivisions (legal townships,",eng,"","",United States. Bureau of the Census,fst00580803,"",IndianaMAP,Datasets|Web services,Polygon data|Vector data,State government records,Society,Census|Demographics|2022-creator-sprint,2005,2005-11-08,2005,2005-2005,Indiana,"POLYGON((-88.0972 41.7734, -84.6884 41.7734, -84.6884 37.7606, -88.0972 37.7606, -88.0972 41.7734))","-88.0972,37.7606,-84.6884,41.7734","39.766999999999996,-86.3928",false,"","",ba5cc745-21c5-4ae9-954b-72dd8db6815a,09a-01,"","","","","","","",Public,Shapefile,,,http://maps.indiana.edu/images/Demographics/Ethnicity_Asian.png,583a1bbd-84c1-42b5-a149-414c45c5e429,583a1bbd-84c1-42b5-a149-414c45c5e429,09a-01,,,2019-03-28,,Active,unpublished,false,false,"",,2021-05-07 17:56:27 -0500,2023-01-26 11:55:53 -0600,,http://maps.indiana.edu/download/Demographics/Ethnicity_Asian.zip,,,,,,,http://maps.indiana.edu/previewMaps/Demographics/Ethnicity_Asian.html,,,,,,,,,,,,,,,,
"Bacteria Monitoring Stations and Data Summaries, Derived from EPA BASINS 3: Indiana","","BACTERIA_MONITORING_EPA_IN is a point shapefile developed by the USEPA BASINS 3.0 program and edited by Bernardin, Lochmueller and Associates.  Joinable tables must be utilized to access readings at specific stations for specific parameters. Tables are 5 year summaries of station data.  Points represent monitoring stations within Indiana as well as within 0.5 miles of the state boundary. US Environmental Protection Agency BASINS metadata reports -  ""This data set provides a location map in ARCVIEW Shapefile format of selected water quality monitoring stations for 10 bacteria-related parameters. The stations and the monitoring data are extracted from the U.S. EPA Storage and Retrieval of US Waters Parametric Data (STORET) which is contributed to by a number of organizations including federal, state, interstate agencies, universities, contractors, individuals and water laboratories. Data updates to STORET area performed weekly. Each provider of data is responsible for the data it submits to STORET. The geographic coordinates for monitoring stations were obtained using USGS 1:24,000 - 1:100,000-scale topographic map (depending on map availability).""",eng,"","",Bernardin-Lochmueller & Associates,null,"",IndianaMAP,Datasets|Web services,Point data|Vector data,State government records,Inland waters,Hydrology|2022-creator-sprint,2003,2003-05-01,2003,2003-2003,Indiana,"POLYGON((-88.0157 38.5276, -86.8562 38.5276, -86.8562 37.3724, -88.0157 37.3724, -88.0157 38.5276))","-88.0157,37.3724,-86.8562,38.5276","37.95,-87.43594999999999",false,"","",ba5cc745-21c5-4ae9-954b-72dd8db6815a,09a-01,"","","","","","","",Public,Shapefile,,,http://maps.indiana.edu/images/Environment/Monitoring_Bacteria_EPA.png,1afef2b4-184b-45d5-9337-a25e7a39f0c5,1afef2b4-184b-45d5-9337-a25e7a39f0c5,09a-01,,,2019-03-28,,Active,unpublished,false,false,"",,2021-05-07 17:56:21 -0500,2023-01-26 11:55:53 -0600,,http://maps.indiana.edu/download/Environment/Monitoring_Bacteria_EPA.zip,,,,,,,http://maps.indiana.edu/previewMaps/Environment/Monitoring_Bacteria_EPA.html,,,,,,,,,,,,,,,,
Bathymetric Contours for Selected Lakes: Indiana,"","LAKE_BATHYMETRY_IDNR_IN.SHP provides bathymetric contours for the following 85 lakes in Indiana, with depths calculated from the average shoreline of each lake:  Adams Lake, Appleman Lake, Atwood Lake, Banning Lake, Bass Lake, Bear Lake, Big Lake, Big Long Lake, Blackcat Lake, Bluegrass Lake, Brokesha Lake, Cass Lake, Cedar Lake, Clear Lake, Cree Lake, Crooked Lake, Dale Lake, Dewart Lake, Duck Lake, Emma Lake, Evertt Lake, Flint Lake, Gage Lake, Gilbert Lake, Graveyard Lake, Green Lake, Griffy Lake, Hackenberg Lake, Heaton Lake, Henry Lake, Hill Lake, Hindman Lake, Hudson Lake, Huntingburg Lake, Indian Lake, Jones Lake, Koontz Lake, Kuhn Lake, Lake of the Woods, Latta Lake, Lime Lake, Lindsey Lake, Little Barbee Lake, Little Otter Lake, Little Pike Lake, Little Turkey Lake, Loomis Lake, Loon Lake, McClures Lake, Meserve Lake, Messick Lake, Meteer Lake, Mud Lake, Nauvoo Lake, North Little Lake, Nyona Lake, Otter Lake, Pike Lake, Pleasant Lake, Pretty Lake, Riddles Lake, Rider Pond, Robinson Lake, Round Lake, Shipshewana Lake, Silver Lake, Simonton Lake, South Mud Lake, Starve Hollow Lake, Steinbarger Lake, Stone Lake, Tamarack Lake, Taylor Lake, Thomas Lake, Upper Long Lake, Waldron Lake, Wall Lake, Waubee Lake, Waveland Lake, West Boggs Lake, West Lake, West Otter Lake, Westler Lake, Witmer Lake, and Yellowwod Lake.  The following is excerpted from the metadata provided by IDNR, Division of Outdoor Recreation, for the source feature class named LAKE_BATHYMETRY_DNR_IN:  ""Lake_Bathymetry_DNR_IN is a polyine feature dataset of bathymetric contours for certain Indiana lakes, depicting the depths of the water with the shoreline of each lake as elevation 0. Contour intervals are 5 feet for most lakes, 2 feet for some. Lakes were surveyed using Biosonics DTX Echosounder surface unit and 200 kHz and 420 kHz transducers. The contour values of some lakes were adjusted to coincide with the lake's legal gauge level.""",eng,"","",Indiana. Division of Fish and Wildlife,fst00652219,"",IndianaMAP,Datasets|Web services,Polygon data|Vector data,State government records,Environment|Inland waters,Hydrology|2022-creator-sprint,2012,2012-06-26,2012,2012-2012,Indiana,"POLYGON((-88.0537 41.7639, -84.7575 41.7639, -84.7575 37.8152, -88.0537 37.8152, -88.0537 41.7639))","-88.0537,37.8152,-84.7575,41.7639","39.78955,-86.40559999999999",false,"","",ba5cc745-21c5-4ae9-954b-72dd8db6815a,09a-01,"","","","","","","",Public,Shapefile,,,http://maps.indiana.edu/images/Hydrology/Water_Bodies_Lakes_Bathymetry.png,055b9a57-4eb3-4d64-af8c-f6cd76370187,055b9a57-4eb3-4d64-af8c-f6cd76370187,09a-01,,,2019-03-28,,Active,unpublished,false,false,"",,2021-05-07 17:56:25 -0500,2023-01-26 11:55:53 -0600,,http://maps.indiana.edu/download/Hydrology/Water_Bodies_Lakes_Bathymetry.zip,,,,,,,http://maps.indiana.edu/previewMaps/Hydrology/Water_Bodies_Lakes_Bathymetry.html,,,,,,,,,,,,,,,,
Bedrock Aquifer Systems: Indiana,"","AQUIFER_SYSTEMS_BEDROCK_IDNR_IN is a polygon shapefile that shows bedrock aquifer systems of the State of Indiana. The source scale of the map depicting the aquifers was 1:500,000. The attribute table for the aquifer system units include aquifer system name, aquifer system type, potential yield in gallons per minute (gpm), total thickness (feet), and a web link to more detailed information.  A layer (AQUIFER_SYSTEMS_BEDROCK_IDNR_IN.lyr) file accompanies this data layer to assist the user with symbolization so that the sequence of aquifer systems can be visualized in geographic information system (GIS) software, particularly ESRI software products.",eng,"","",Indiana. Department of Natural Resources. Division of Water,fst01825975,"",IndianaMAP,Datasets|Web services,Polygon data|Vector data,State government records,Geology,Hydrology|Aquifers|2022-creator-sprint,2011,2011-10-28,2011,2011-2011,Indiana,"POLYGON((-88.1607 41.7812, -84.6882 41.7812, -84.6882 37.7554, -88.1607 37.7554, -88.1607 41.7812))","-88.1607,37.7554,-84.6882,41.7812","39.768299999999996,-86.42445000000001",false,"","",ba5cc745-21c5-4ae9-954b-72dd8db6815a,09a-01,"","","","","","","",Public,Shapefile,,,http://maps.indiana.edu/images/Hydrology/Aquifer_Systems_Bedrock_IDNR.png,9c471a5f-8d7f-4e69-9bec-e7936ff5528a,9c471a5f-8d7f-4e69-9bec-e7936ff5528a,09a-01,,,2019-03-28,,Active,unpublished,false,false,"",,2021-05-07 17:56:27 -0500,2023-01-26 11:55:53 -0600,,http://maps.indiana.edu/download/Hydrology/Aquifer_Systems_Bedrock_IDNR.zip,,,,,,,http://maps.indiana.edu/previewMaps/Hydrology/Aquifer_Systems_Bedrock_IDNR.html,,,,,,,,,,,,,,,,
Bedrock Aquifer Systems: Indiana,"","Four types of bedrock aquifers in 12 water-management basins identified by the Indiana Natural Resources Commission (INRC) in Indiana were identified by the USGS in U.S. Geological Survey Water-Resources Investigations Report 92-4142 (Fenelon and others, 1994). The source scale of the maps depicting aquifers was 1:500,000. Aquifer maps are based on information from hydrogeologic sections and from previous studies. Attributes were compiled from tabular information contained in Fenelon and others (1994). Information contained in the report was used to identify mapped rock units within aquifer systems and distribute the aquifer characteristics to those polygons.",eng,"","",Indiana. Geological Survey|United States Geological Survey (USGS),fst00537164|null,"",IndianaMAP,Datasets|Web services,Polygon data|Vector data,State government records,Geology,Hydrology|Aquifers|2022-creator-sprint,1994,2008-09-02,1994,1994-1994,Indiana,"POLYGON((-88.1603 41.7545, -84.7395 41.7545, -84.7395 37.7562, -88.1603 37.7562, -88.1603 41.7545))","-88.1603,37.7562,-84.7395,41.7545","39.75535,-86.44990000000001",false,"","",ba5cc745-21c5-4ae9-954b-72dd8db6815a,09a-01,"","","","","","","",Public,Shapefile,,,http://maps.indiana.edu/images/Hydrology/Aquifers_Bedrock.png,3b948906-14ce-4944-9f37-a17b5b9de0e4,3b948906-14ce-4944-9f37-a17b5b9de0e4,09a-01,,,2019-03-28,,Active,unpublished,false,false,"",,2021-05-07 17:56:27 -0500,2023-01-26 11:55:53 -0600,,http://maps.indiana.edu/download/Hydrology/Aquifers_Bedrock.zip,,,,,,,http://maps.indiana.edu/previewMaps/Hydrology/Aquifers_Bedrock.html,,,,,,,,,,,,,,,,
Bedrock Geology: Indiana,"","BEDROCK_GEOL_MM48_IN is a polygon shapefile that shows bedrock geology of the state of Indiana at a scale of 1:500,000. The mapped stratigraphic units include systems and selected groups, formations, and other stratigraphic units.",eng,"","",Indiana. Geological Survey,fst00537164,"",IndianaMAP,Datasets|Web services,Polygon data|Vector data,State government records,Geology,Geology|2022-creator-sprint,2010,2010-11-05,2010,2010-2010,Indiana,"POLYGON((-88.1607 41.7753, -84.6882 41.7753, -84.6882 37.7554, -88.1607 37.7554, -88.1607 41.7753))","-88.1607,37.7554,-84.6882,41.7753","39.76535,-86.42445000000001",false,"","",ba5cc745-21c5-4ae9-954b-72dd8db6815a,09a-01,"","","","","","","",Public,Shapefile,,,http://maps.indiana.edu/images/Geology/Bedrock_Geology.png,24bde658-53ff-41a7-9c62-15c5204a497c,24bde658-53ff-41a7-9c62-15c5204a497c,09a-01,,,2019-03-28,,Active,unpublished,false,false,"",,2021-05-07 17:56:27 -0500,2023-01-26 11:55:53 -0600,,http://maps.indiana.edu/download/Geology/Bedrock_Geology.zip,,,,,,,http://maps.indiana.edu/previewMaps/Geology/Bedrock_Geology.html,,,,,,,,,,,,,,,,
"Bedrock geology of Indiana, from the Regional Geologic Map Series of the Indiana Geological Survey: Indiana","","BEDROCK_GEOL_RGM_IN is a polygon shapefile that shows the bedrock geology of the state of Indiana, produced from the Indiana Geological Survey Regional Geologic Map series, which was mapped at a scale of 1:250,000. The mapped stratigraphic units include selected systems, groups, and formations. Additional attributes were included from derivative products of the ""Compendium of Paleozoic rock-unit stratigraphy in Indiana������a revision: Indiana Geological Survey Bulletin 59 (1986)."" The names of some groups, formations, and members on some of the maps have been updated to reflect the most recent nomenclature.",eng,"","",Indiana. Geological Survey,fst00537164,"",IndianaMAP,Datasets|Web services,Polygon data|Vector data,State government records,Geology,Geology|2022-creator-sprint,2013,2013,2013,2013-2013,"Indiana|Tippecano County, Indiana|Wabash River, Indiana","POLYGON((-88.1607 41.7747, -84.8184 41.7747, -84.8184 37.7554, -88.1607 37.7554, -88.1607 41.7747))","-88.1607,37.7554,-84.8184,41.7747","39.76505,-86.48955000000001",false,"","",ba5cc745-21c5-4ae9-954b-72dd8db6815a,09a-01,"","","","","","","",Public,Shapefile,,,http://maps.indiana.edu/images/Geology/Bedrock_Geology_RGM_250K.png,d77a0bea-de75-4f62-b629-13db14ecca62,d77a0bea-de75-4f62-b629-13db14ecca62,09a-01,,,2019-03-28,,Active,unpublished,false,false,"",,2021-05-07 17:56:27 -0500,2023-01-26 11:55:53 -0600,,http://maps.indiana.edu/download/Geology/Bedrock_Geology_RGM_250K.zip,,,,,,,http://maps.indiana.edu/previewMaps/Geology/Bedrock_Geology_RGM_250K.html,,,,,,,,,,,,,,,,
Bedrock Surface Contours : Indiana,"",BEDROCK_SURFACE_250K_IGS_IN.SHP is an Esri line shapefile providing a contoured depiction of the bedrock surface elevation of Indiana. Surface contours are represented by polylines (50 foot contour interval) each with a single value that provides estimated elevation of bedrock surface in feet.,eng,"","",Indiana. Geological Survey,fst00537164,"",IndianaMAP,Datasets|Web services,Line data|Vector data,State government records,Geology,|2022-creator-sprint,2015,2015-08-17,2015,2015-2015,Indiana,"POLYGON((-88.1078 41.7813, -84.6876 41.7813, -84.6876 37.7552, -88.1078 37.7552, -88.1078 41.7813))","-88.1078,37.7552,-84.6876,41.7813","39.76825,-86.3977",false,"","",ba5cc745-21c5-4ae9-954b-72dd8db6815a,09a-01,"","","","","","","",Public,Shapefile,,,http://maps.indiana.edu/images/Geology/Bedrock_Surface_Contours.png,4e1f0141-a3d6-4361-8dd7-d173f7f69630,4e1f0141-a3d6-4361-8dd7-d173f7f69630,09a-01,,,2019-03-28,,Active,unpublished,false,false,"",,2021-05-07 17:56:16 -0500,2023-01-26 11:55:53 -0600,,http://maps.indiana.edu/download/Geology/Bedrock_Surface_Contours.zip,,,,,,,http://maps.indiana.edu/previewMaps/Geology/Bedrock_Surface_Contours.html,,,,,,,,,,,,,,,,
Bedrock Surface Elevation DEM : Indiana,"","BEDROCK_SURFACE_DEM_100M_IGS_IN.TIF is a digital elevation model (DEM) in TIFF format that shows the elevation of the bedrock surface in Indiana, with a 100-meter grid resolution.",eng,"","",Indiana. Geological Survey,fst00537164,"",IndianaMAP,Datasets|Web services,Raster data,State government records,Geology,|2022-creator-sprint,2015,2015-08-17,2015,2015-2015,Indiana,"POLYGON((-88.1613 41.7817, -84.687 41.7817, -84.687 37.7547, -88.1613 37.7547, -88.1613 41.7817))","-88.1613,37.7547,-84.687,41.7817","39.7682,-86.42415",false,"","",ba5cc745-21c5-4ae9-954b-72dd8db6815a,09a-01,"","","","","","","",Public,GeoTIFF,,,http://maps.indiana.edu/images/Geology/Bedrock_Surface_DEM.png,80e4c937-6bfa-4b98-9a16-80cfb20165c1,80e4c937-6bfa-4b98-9a16-80cfb20165c1,09a-01,,,2019-03-28,,Active,unpublished,false,false,"",,2021-05-07 17:56:35 -0500,2023-01-26 11:55:53 -0600,,http://maps.indiana.edu/download/Geology/Bedrock_Surface_DEM.zip,,,,,,,http://maps.indiana.edu/previewMaps/Geology/Bedrock_Surface_DEM.html,,,,,,,,,,,,,,,,
Bedrock Topography Contours: Indiana,"","Bedrock topography was converted from the original published map, Indiana Geological Survey Miscellaneous Map 36. The contours define the elevation/topography of the bedrock surface in Indiana.",eng,"","",Indiana. Geological Survey,fst00537164,"",IndianaMAP,Datasets,Polygon data|Vector data,State government records,Geology|Elevation,Geology|2022-creator-sprint,2003,2003-10-21,2003,2003-2003,Indiana,"POLYGON((-88.0972 41.7734, -84.6884 41.7734, -84.6884 37.7606, -88.0972 37.7606, -88.0972 41.7734))","-88.0972,37.7606,-84.6884,41.7734","39.766999999999996,-86.3928",false,"","",ba5cc745-21c5-4ae9-954b-72dd8db6815a,09a-01,"","","","","","","",Public,Shapefile,,,http://maps.indiana.edu/images/Geology/Bedrock_Elevation.png,7f318e69-e5b7-41f7-8e1a-37e65fd55db7,7f318e69-e5b7-41f7-8e1a-37e65fd55db7,09a-01,,,2019-03-28,,Active,unpublished,false,false,"",,2021-05-07 17:56:25 -0500,2023-01-26 11:55:53 -0600,,http://maps.indiana.edu/download/Geology/Bedrock_Elevation.zip,,,,,,,http://maps.indiana.edu/layerGallery.html,,,,,,,,,,,,,,,,
Black Ethnicity: Indiana,"","This file consists of ancestry data (first ancestry reported) for Indiana county subdivisions (legal townships,",eng,"","",United States. Bureau of the Census,fst00580803,"",IndianaMAP,Datasets|Web services,Polygon data|Vector data,State government records,Society,Census|Demographics|2022-creator-sprint,2005,2005-11-08,2005,2005-2005,Indiana,"POLYGON((-88.0972 41.7734, -84.6884 41.7734, -84.6884 37.7606, -88.0972 37.7606, -88.0972 41.7734))","-88.0972,37.7606,-84.6884,41.7734","39.766999999999996,-86.3928",false,"","",ba5cc745-21c5-4ae9-954b-72dd8db6815a,09a-01,"","","","","","","",Public,Shapefile,,,http://maps.indiana.edu/images/Demographics/Ethnicity_Black.png,6da5a33a-5754-46aa-9ea4-54870a5632e3,6da5a33a-5754-46aa-9ea4-54870a5632e3,09a-01,,,2019-03-28,,Active,unpublished,false,false,"",,2021-05-07 17:56:27 -0500,2023-01-26 11:55:53 -0600,,http://maps.indiana.edu/download/Demographics/Ethnicity_Black.zip,,,,,,,http://maps.indiana.edu/previewMaps/Demographics/Ethnicity_Black.html,,,,,,,,,,,,,,,,
"Boundaries of 7.5-Minute Quadrangles,: Indiana","","QUADRANGLES_24K_USGS_IN is a polygon shapefile defining the boundaries of the USGS 7.5-minute (1:24,000-scale) quadrangles which cover the state of Indiana. Dates of publication and photorevision of paper quadrangle maps published by the U.S. Geological Survey are also provided.",eng,"","",Indiana. Geological Survey|United States Geological Survey (USGS),fst00537164|null,"",IndianaMAP,Datasets|Web services,Polygon data|Vector data,State government records,Property|Boundaries,|2022-creator-sprint,2002,2002-12-01,2002,2002-2002,"Indiana|West Lafayette, Indiana","POLYGON((-88.1607 41.7753, -84.6882 41.7753, -84.6882 37.7554, -88.1607 37.7554, -88.1607 41.7753))","-88.1607,37.7554,-84.6882,41.7753","39.76535,-86.42445000000001",false,"","",ba5cc745-21c5-4ae9-954b-72dd8db6815a,09a-01,"","","","","","","",Public,Shapefile,,,http://maps.indiana.edu/images/Reference/Quadrangle_Boundaries_24k.png,7e659a18-2ce2-4aa2-9661-3b0f7085538c,7e659a18-2ce2-4aa2-9661-3b0f7085538c,09a-01,,,2019-03-28,,Active,unpublished,false,false,"",,2021-05-07 17:56:26 -0500,2023-01-26 11:55:53 -0600,,http://maps.indiana.edu/download/Reference/Quadrangle_Boundaries_24k.zip,,,,,,,http://maps.indiana.edu/previewMaps/Reference/Quadrangle_Boundaries_24k.html,,,,,,,,,,,,,,,,
Broadband Wireless Coverage and Wireline Coverage: Indiana,"","THE ACCESS LINKS FOR THIS RECORD WERE REPORTED AS NONFUNCTIONAL. THE RECORD MAY HAVE BEEN RETIRED FROM THE HOST. BROADBAND_COVERAGE_WIRELINE_WIRELESS_IN is a polygon feature class that contains broadband WIRELESS and WIRELINE coverage areas in Indiana, and was provided by personnel of the Indiana Office of Technology (IOT) and 39 Degrees North. The term ""WIRELESS"" includes the following techologies: Terrestrial Fixed Wireless - Unlicensed, Terrestrial Fixed Wireless - Licensed, and Terrestrial Mobile Wireless. The term ""WIRELINE"" includes the following techologies: AxDSL, DSL, Cable, and Fiber. The data set provided by IOT was in an ESRI geodatabase format and was named ""BROADBAND_INDIANAMAP_UPDATE_SPRING2013.GDB.""",eng,"","","Jim Sparks, Geographic Information Officer, Indiana Office of Technology|39 Degrees North, LLC","","",IndianaMAP,Datasets|Web services,Polygon data|Vector data,State government records,Utilities,"",2013,2013-11-13,2013,2013-2013,Indiana,"POLYGON((-87.6536 41.7428, -84.7606 41.7428, -84.7606 37.917, -87.6536 37.917, -87.6536 41.7428))","-87.6536,37.917,-84.7606,41.7428","39.8299,-86.2071",false,"","",ba5cc745-21c5-4ae9-954b-72dd8db6815a,09a-01,"","","","","","","",Public,Shapefile,"","",http://maps.indiana.edu/images/Infrastructure/Communication_Broadband_Coverage_Wireline_Wireless.png,1d8b2277-f32e-491b-9ccd-93aa247a3336,1d8b2277-f32e-491b-9ccd-93aa247a3336,09a-01,"","",2019-03-28,2019-11-14,Active,unpublished,false,false,"","",2021-05-07 17:56:27 -0500,2022-11-10 11:05:38 -0600,,http://maps.indiana.edu/previewMaps/Infrastructure/Communication_Broadband_Coverage_Wireline_Wireless.html,,,,,,,http://maps.indiana.edu/previewMaps/Infrastructure/Communication_Broadband_Coverage_Wireline_Wireless.html,,,https://maps.indiana.edu/arcgis/rest/services/Infrastructure/Communication_Broadband_Coverage_Wireline_Wireless/MapServer/0,,,,,,,,,,,,,
Brownfield Locations: Indiana,"","BROWNFIELDS_IDEM_IN is a point shapefile that contains brownfield locations in Indiana, provided by personnel of Indiana Department of Environmental Management, Office of Land Quality (IDEM, OLQ) as of January 4, 2005 and subsequently updated on April 25, 2005, July 27, 2006, January 24, 2007, June 4, 2009, April 16, 2010, June 25, 2013, and February 25, 2015. The data set provided by IDEM was in an Esri geodatabase format and the feature class was named ""BROWNFIELDS.""  The following is excerpted from the metadata provided by IDEM, OLQ for the source shapefile BROWNFIELDS:  ""Indiana defines a brownfield site as a parcel of real estate that is abandoned or inactive; or may not be operated at its appropriate use; and on which expansion, redevelopment, or reuse is complicated; because of the presence or potential presence of a hazardous substance, a contaminant, petroleum, or a petroleum product that poses a risk to human health and the environment.  As our undeveloped land continues to disappear, we recognize the need to redevelop and reuse land that may have viable buildings and infrastructure already present.  The existence of buildings and infrastructure, and access to transportation resources can lower the costs to a potential developer.  Redevelopment of brownfields properties benefits communities by rejuvenating vacant buildings, increasing the tax base and reducing blight.  Because the potential environmental liability at these properties is unknown, prospective purchasers are unwilling to assume the risk of undetermined potential cleanup costs.  Thus, the properties remain idle.  In response to these issues the IDEM, in conjunction with the Indiana Development Finance Authority,and the Indiana Department of Commerce offers financial assistance in the form of grants and low-interest loans for site assessment, remediation, and demolition.  The IDEM provides assistance by performing technical oversight and review.""",eng,"","","Indiana Department of Environmental Management, Office of Land Quality",null,"",IndianaMAP,Datasets|Web services,Point data|Vector data,State government records,Environment,Pollution|2022-creator-sprint,2015,2015-02-25,2015,2015-2015,Indiana,"POLYGON((-87.567 41.7523, -84.8287 41.7523, -84.8287 38.0769, -87.567 38.0769, -87.567 41.7523))","-87.567,38.0769,-84.8287,41.7523","39.9146,-86.19784999999999",false,"","",ba5cc745-21c5-4ae9-954b-72dd8db6815a,09a-01,"","","","","","","",Public,Shapefile,,,http://maps.indiana.edu/images/Environment/Remediation_Brownfields.png,fca584ae-dec6-460d-be81-a90738d2cf3c,fca584ae-dec6-460d-be81-a90738d2cf3c,09a-01,,,2019-03-28,,Active,unpublished,false,false,"",,2021-05-07 17:56:21 -0500,2023-01-26 11:55:54 -0600,,http://maps.indiana.edu/download/Environment/Remediation_Brownfields.zip,,,,,,,http://maps.indiana.edu/previewMaps/Environment/Remediation_Brownfields.html,,,,,,,,,,,,,,,,
Bureau of Motor Vehicle License Branch Locations: Indiana,"","BMV_LICENSE_BRANCHES_IN is a point shapefile showing the locations of 142 branch offices of the Indiana Bureau of Motor Vehicles (BMV). Addresses for each branch office were obtained on March 22, 2007, from the Web site of the BMV (http://www.in.gov/bmv/branches/). A shapefile was created using the ""Geocoding"" tool in ESRI ArcMap 9.2 and street information licensed from Tele Atlas, Dynamap 2000 v. 17.0.",eng,"","",Indiana. Bureau of Motor Vehicles|Indiana. Geological Survey,fst00574271|fst00537164,"",IndianaMAP,Datasets|Web services,Point data|Vector data,State government records,Transportation,|2022-creator-sprint,2007,2007-05-14,2007,2007-2007,Indiana,"POLYGON((-87.9457 41.6875, -84.7631 41.6875, -84.7631 37.8826, -87.9457 37.8826, -87.9457 41.6875))","-87.9457,37.8826,-84.7631,41.6875","39.78505,-86.3544",false,"","",ba5cc745-21c5-4ae9-954b-72dd8db6815a,09a-01,"","","","","","","",Public,Shapefile,,,http://maps.indiana.edu/images/Infrastructure/Facilities_BMV_License_Branches.png,42175ad6-791c-4fd1-a7fc-71ea08371feb,42175ad6-791c-4fd1-a7fc-71ea08371feb,09a-01,,,2019-03-28,,Active,unpublished,false,false,"",,2021-05-07 17:56:21 -0500,2023-01-26 11:55:54 -0600,,http://maps.indiana.edu/download/Infrastructure/Facilities_BMV_License_Branches.zip,,,,,,,http://maps.indiana.edu/previewMaps/Infrastructure/Facilities_BMV_License_Branches.html,,,,,,,,,,,,,,,,
